10.257;22.243;-10.808;0.044;-0.99996;0.00902;20171223-090610.257;356;227
10.297;21.932;-10.805;0.043;-0.99996;0.00902;20171223-090610.297;355;230
10.337;21.621;-10.802;0.041;-0.99996;0.00902;20171223-090610.337;355;232
10.377;21.310;-10.800;0.039;-0.99996;0.00902;20171223-090610.377;354;235
10.417;21.000;-10.797;0.037;-0.99996;0.00902;20171223-090610.417;354;239
10.457;20.689;-10.794;0.035;-0.99996;0.00902;20171223-090610.457;353;242
10.497;20.337;-10.783;0.033;-0.99996;0.00902;20171223-090610.497;353;245
10.537;19.949;-10.765;0.031;-0.99996;0.00902;20171223-090610.537;353;249
10.577;19.579;-10.751;0.029;-0.99992;0.01303;20171223-090610.577;352;253
10.617;19.197;-10.734;0.027;-0.99980;0.02014;20171223-090610.617;352;257
10.657;18.803;-10.715;0.025;-0.99968;0.02522;20171223-090610.657;352;261
10.697;18.397;-10.694;0.022;-0.99940;0.03470;20171223-090610.697;351;265
10.737;17.980;-10.670;0.020;-0.99913;0.04174;20171223-090610.737;351;270
10.777;17.550;-10.644;0.017;-0.99894;0.04598;20171223-090610.777;351;275
10.817;17.117;-10.616;0.015;-0.99884;0.04818;20171223-090610.817;351;280
10.857;16.679;-10.585;0.013;-0.99862;0.05246;20171223-090610.857;351;285
10.897;16.238;-10.551;0.010;-0.99839;0.05680;20171223-090610.897;351;290
10.937;15.792;-10.515;0.008;-0.99799;0.06331;20171223-090610.937;351;296
10.977;15.342;-10.477;0.005;-0.99768;0.06806;20171223-090610.977;351;301
11.017;14.900;-10.438;0.003;-0.99732;0.07311;20171223-090611.017;352;307
11.057;14.465;-10.399;0.001;-0.99695;0.07806;20171223-090611.057;352;313
11.097;14.038;-10.360;-0.001;-0.99662;0.08218;20171223-090611.097;352;319
11.137;13.619;-10.321;-0.004;-0.99633;0.08556;20171223-090611.137;353;325
11.177;13.208;-10.281;-0.006;-0.99624;0.08668;20171223-090611.177;353;331
11.217;12.802;-10.241;-0.008;-0.99601;0.08926;20171223-090611.217;354;337
11.257;12.401;-10.200;-0.010;-0.99582;0.09135;20171223-090611.257;354;343
11.297;12.004;-10.158;-0.012;-0.99560;0.09367;20171223-090611.297;355;349
11.337;11.613;-10.115;-0.014;-0.99536;0.09624;20171223-090611.337;356;355
11.377;11.227;-10.071;-0.015;-0.99508;0.09905;20171223-090611.377;356;361
11.417;10.838;-10.027;-0.017;-0.99477;0.10210;20171223-090611.417;357;368
11.457;10.446;-9.982;-0.019;-0.99443;0.10540;20171223-090611.457;358;375
11.497;10.052;-9.937;-0.021;-0.99412;0.10825;20171223-090611.497;359;382
11.537;9.655;-9.891;-0.023;-0.99386;0.11061;20171223-090611.537;360;389
11.577;9.255;-9.844;-0.025;-0.99366;0.11245;20171223-090611.577;361;397
11.617;8.852;-9.796;-0.026;-0.99351;0.11374;20171223-090611.617;362;404
11.657;8.447;-9.746;-0.028;-0.99343;0.11447;20171223-090611.657;364;413
11.697;8.038;-9.695;-0.030;-0.99330;0.11560;20171223-090611.697;365;421
11.737;7.626;-9.643;-0.032;-0.99312;0.11713;20171223-090611.737;367;430
11.777;7.211;-9.589;-0.034;-0.99289;0.11904;20171223-090611.777;369;439
11.817;6.796;-9.534;-0.036;-0.99261;0.12132;20171223-090611.817;370;449
11.857;6.381;-9.478;-0.037;-0.99229;0.12397;20171223-090611.857;372;458
11.897;5.965;-9.421;-0.039;-0.99197;0.12645;20171223-090611.897;375;468
11.937;5.550;-9.364;-0.041;-0.99167;0.12879;20171223-090611.937;377;479
11.977;5.134;-9.306;-0.042;-0.99138;0.13098;20171223-090611.977;379;490
12.017;4.716;-9.247;-0.044;-0.99111;0.13305;20171223-090612.017;382;501
12.057;4.296;-9.188;-0.046;-0.99085;0.13499;20171223-090612.057;385;513
12.097;3.875;-9.129;-0.047;-0.99063;0.13659;20171223-090612.097;388;525
12.137;3.452;-9.069;-0.049;-0.99045;0.13784;20171223-090612.137;391;538
12.177;3.027;-9.009;-0.050;-0.99033;0.13874;20171223-090612.177;395;552
12.217;2.600;-8.949;-0.052;-0.99025;0.13929;20171223-090612.217;398;566
12.257;2.172;-8.890;-0.053;-0.99022;0.13949;20171223-090612.257;402;581
12.297;1.742;-8.832;-0.055;-0.99025;0.13932;20171223-090612.297;406;596
12.337;1.311;-8.774;-0.056;-0.99033;0.13876;20171223-090612.337;411;612
12.377;0.879;-8.716;-0.058;-0.99046;0.13783;20171223-090612.377;416;629
12.417;0.448;-8.658;-0.059;-0.99075;0.13570;20171223-090612.417;421;647
12.457;0.013;-8.602;-0.060;-0.99098;0.13404;20171223-090612.457;426;665
12.497;-0.427;-8.547;-0.061;-0.99106;0.13344;20171223-090612.497;432;685
12.537;-0.867;-8.492;-0.062;-0.99125;0.13198;20171223-090612.537;438;706
12.577;-1.307;-8.437;-0.064;-0.99158;0.12953;20171223-090612.577;445;727
12.617;-1.748;-8.382;-0.065;-0.99184;0.12751;20171223-090612.617;452;749
12.657;-2.188;-8.328;-0.066;-0.99217;0.12488;20171223-090612.657;460;773
