4.497;14.394;-7.097;0.005;-0.99300;0.11808;20171223-090604.497;460;269
4.537;14.161;-7.051;0.003;-0.99209;0.12554;20171223-090604.537;462;271
4.577;13.928;-7.001;0.002;-0.99098;0.13398;20171223-090604.577;464;274
4.617;13.694;-6.950;0.001;-0.98963;0.14364;20171223-090604.617;466;276
4.657;13.459;-6.896;0.000;-0.98799;0.15449;20171223-090604.657;468;279
4.697;13.223;-6.840;-0.001;-0.98604;0.16650;20171223-090604.697;470;281
4.737;12.985;-6.782;-0.002;-0.98261;0.18568;20171223-090604.737;473;284
4.777;12.746;-6.722;-0.003;-0.98026;0.19770;20171223-090604.777;475;287
4.817;12.510;-6.658;-0.004;-0.97801;0.20855;20171223-090604.817;478;289
4.857;12.274;-6.591;-0.006;-0.97590;0.21822;20171223-090604.857;481;292
4.897;12.041;-6.521;-0.007;-0.97396;0.22671;20171223-090604.897;484;294
4.937;11.809;-6.447;-0.008;-0.97193;0.23527;20171223-090604.937;487;297
4.977;11.579;-6.370;-0.009;-0.96953;0.24498;20171223-090604.977;490;299
5.017;11.352;-6.291;-0.010;-0.96671;0.25587;20171223-090605.017;494;302
5.057;11.127;-6.212;-0.011;-0.96343;0.26798;20171223-090605.057;497;304
5.097;10.906;-6.131;-0.012;-0.95961;0.28134;20171223-090605.097;501;306
5.137;10.687;-6.049;-0.013;-0.95553;0.29488;20171223-090605.137;504;309
5.177;10.471;-5.965;-0.014;-0.95159;0.30736;20171223-090605.177;508;311
5.217;10.260;-5.878;-0.015;-0.94996;0.31237;20171223-090605.217;512;313
5.257;10.053;-5.788;-0.016;-0.94626;0.32341;20171223-090605.257;517;315
5.297;9.851;-5.694;-0.016;-0.94271;0.33362;20171223-090605.297;521;317
5.337;9.654;-5.597;-0.017;-0.93876;0.34456;20171223-090605.337;526;319
5.377;9.461;-5.496;-0.018;-0.93437;0.35630;20171223-090605.377;530;321
5.417;9.270;-5.393;-0.019;-0.92911;0.36981;20171223-090605.417;535;323
5.457;9.081;-5.288;-0.019;-0.92286;0.38513;20171223-090605.457;540;325
5.497;8.894;-5.180;-0.020;-0.91551;0.40229;20171223-090605.497;546;326
5.537;8.708;-5.070;-0.021;-0.90753;0.41998;20171223-090605.537;551;328
5.577;8.524;-4.958;-0.022;-0.89891;0.43813;20171223-090605.577;557;330
5.617;8.341;-4.842;-0.022;-0.89047;0.45504;20171223-090605.617;563;331
5.657;8.160;-4.722;-0.023;-0.88233;0.47063;20171223-090605.657;569;333
5.697;7.979;-4.597;-0.024;-0.87460;0.48484;20171223-090605.697;575;334
5.737;7.800;-4.468;-0.024;-0.86692;0.49845;20171223-090605.737;582;336
5.777;7.622;-4.334;-0.025;-0.85937;0.51136;20171223-090605.777;589;337
5.817;7.443;-4.199;-0.025;-0.85114;0.52493;20171223-090605.817;596;338
5.857;7.264;-4.062;-0.026;-0.84225;0.53908;20171223-090605.857;604;339
5.897;7.084;-3.922;-0.027;-0.83269;0.55373;20171223-090605.897;611;341
5.937;6.903;-3.781;-0.027;-0.82354;0.56727;20171223-090605.937;619;342
5.977;6.722;-3.637;-0.028;-0.81485;0.57967;20171223-090605.977;627;343
6.017;6.542;-3.491;-0.029;-0.80720;0.59028;20171223-090606.017;635;345
6.057;6.366;-3.341;-0.029;-0.80061;0.59919;20171223-090606.057;644;346
6.097;6.191;-3.187;-0.030;-0.79511;0.60646;20171223-090606.097;653;347
6.137;6.019;-3.030;-0.030;-0.78966;0.61354;20171223-090606.137;662;348
6.177;5.848;-2.870;-0.030;-0.78425;0.62045;20171223-090606.177;672;349
6.217;5.681;-2.709;-0.031;-0.77773;0.62859;20171223-090606.217;681;350
6.257;5.517;-2.546;-0.031;-0.77009;0.63793;20171223-090606.257;691;351
6.297;5.355;-2.382;-0.031;-0.76126;0.64844;20171223-090606.297;701;351
6.337;5.197;-2.217;-0.032;-0.75165;0.65957;20171223-090606.337;711;352
6.377;5.041;-2.050;-0.032;-0.74116;0.67133;20171223-090606.377;722;353
6.417;4.889;-1.880;-0.032;-0.73093;0.68245;20171223-090606.417;732;353
6.457;4.743;-1.707;-0.032;-0.72096;0.69298;20171223-090606.457;743;354
6.497;4.600;-1.531;-0.033;-0.71124;0.70295;20171223-090606.497;754;354
6.537;4.462;-1.352;-0.033;-0.70066;0.71349;20171223-090606.537;766;354
6.577;4.329;-1.169;-0.033;-0.68917;0.72460;20171223-090606.577;777;354
6.617;4.197;-0.985;-0.033;-0.67625;0.73667;20171223-090606.617;789;354
6.657;4.067;-0.799;-0.033;-0.66188;0.74961;20171223-090606.657;801;354
6.697;3.939;-0.610;-0.033;-0.64597;0.76336;20171223-090606.697;813;354
6.737;3.812;-0.420;-0.033;-0.62999;0.77660;20171223-090606.737;825;354
6.777;3.687;-0.228;-0.033;-0.61401;0.78930;20171223-090606.777;838;354
6.817;3.566;-0.034;-0.033;-0.59931;0.80051;20171223-090606.817;851;354
6.857;3.449;0.164;-0.033;-0.58601;0.81031;20171223-090606.857;863;353
6.897;3.336;0.364;-0.033;-0.57417;0.81873;20171223-090606.897;876;353
6.937;3.228;0.568;-0.032;-0.56248;0.82681;20171223-090606.937;889;352
6.977;3.124;0.774;-0.032;-0.55094;0.83454;20171223-090606.977;902;352
7.017;3.022;0.981;-0.032;-0.53793;0.84299;20171223-090607.017;916;351
7.057;2.923;1.189;-0.032;-0.52340;0.85209;20171223-090607.057;929;350
7.097;2.826;1.399;-0.032;-0.50732;0.86176;20171223-090607.097;942;350
7.137;2.733;1.609;-0.031;-0.49092;0.87120;20171223-090607.137;955;349
7.177;2.641;1.820;-0.031;-0.47418;0.88043;20171223-090607.177;968;348
7.217;2.553;2.036;-0.031;-0.45858;0.88865;20171223-090607.217;982;347
7.257;2.469;2.256;-0.030;-0.44414;0.89596;20171223-090607.257;995;346
7.297;2.388;2.481;-0.030;-0.43087;0.90241;20171223-090607.297;1009;345
7.337;2.310;2.710;-0.029;-0.41755;0.90865;20171223-090607.337;1022;344
7.377;2.235;2.944;-0.029;-0.40422;0.91466;20171223-090607.377;1036;343
7.417;2.162;3.181;-0.028;-0.38968;0.92095;20171223-090607.417;1049;342
7.457;2.089;3.423;-0.028;-0.36661;0.93038;20171223-090607.457;1063;340
7.497;2.017;3.667;-0.027;-0.34904;0.93711;20171223-090607.497;1076;339
7.537;1.945;3.916;-0.027;-0.33226;0.94319;20171223-090607.537;1090;338
7.577;1.875;4.168;-0.026;-0.31761;0.94822;20171223-090607.577;1104;337
7.617;1.806;4.424;-0.025;-0.30503;0.95234;20171223-090607.617;1117;335
7.657;1.738;4.684;-0.024;-0.29447;0.95566;20171223-090607.657;1131;334
7.697;1.672;4.949;-0.024;-0.28589;0.95826;20171223-090607.697;1145;333
7.737;1.607;5.217;-0.023;-0.27872;0.96037;20171223-090607.737;1158;332
7.777;1.544;5.490;-0.022;-0.27123;0.96251;20171223-090607.777;1171;330
7.817;1.481;5.764;-0.021;-0.25538;0.96684;20171223-090607.817;1185;329
7.857;1.419;6.038;-0.021;-0.24704;0.96901;20171223-090607.857;1198;328
7.897;1.358;6.313;-0.020;-0.23941;0.97092;20171223-090607.897;1210;327
7.937;1.297;6.588;-0.019;-0.23289;0.97250;20171223-090607.937;1223;326
7.977;1.237;6.864;-0.018;-0.22741;0.97380;20171223-090607.977;1235;324
8.017;1.176;7.139;-0.017;-0.22291;0.97484;20171223-090608.017;1247;323
8.057;1.117;7.416;-0.017;-0.21936;0.97564;20171223-090608.057;1259;322
8.097;1.060;7.695;-0.016;-0.21784;0.97599;20171223-090608.097;1271;321
8.137;1.003;7.974;-0.015;-0.21541;0.97652;20171223-090608.137;1283;320
8.177;0.946;8.253;-0.014;-0.21191;0.97729;20171223-090608.177;1294;319
8.217;0.889;8.532;-0.013;-0.20887;0.97794;20171223-090608.217;1305;318
8.257;0.832;8.811;-0.012;-0.20626;0.97850;20171223-090608.257;1316;318
