34.417;11.624;12.820;0.023;-0.09749;-0.99524;20171223-090634.417;1153;130
34.457;11.591;12.487;0.022;-0.09749;-0.99524;20171223-090634.457;1145;131
34.497;11.559;12.154;0.022;-0.09749;-0.99524;20171223-090634.497;1136;133
34.537;11.526;11.820;0.021;-0.09749;-0.99524;20171223-090634.537;1128;134
34.577;11.493;11.487;0.021;-0.09749;-0.99524;20171223-090634.577;1119;135
34.617;11.461;11.154;0.020;-0.09749;-0.99524;20171223-090634.617;1111;137
34.657;11.428;10.821;0.020;-0.09749;-0.99524;20171223-090634.657;1102;138
34.697;11.396;10.488;0.019;-0.09749;-0.99524;20171223-090634.697;1093;140
34.737;11.363;10.155;0.019;-0.09749;-0.99524;20171223-090634.737;1084;142
34.777;11.330;9.822;0.018;-0.09749;-0.99524;20171223-090634.777;1075;143
34.817;11.298;9.489;0.017;-0.09749;-0.99524;20171223-090634.817;1066;145
34.857;11.265;9.156;0.017;-0.09749;-0.99524;20171223-090634.857;1056;147
34.897;11.232;8.823;0.016;-0.09749;-0.99524;20171223-090634.897;1047;149
34.937;11.200;8.488;0.015;-0.09749;-0.99524;20171223-090634.937;1037;151
34.977;11.167;8.151;0.015;-0.09749;-0.99524;20171223-090634.977;1027;153
35.017;11.135;7.812;0.014;-0.09735;-0.99525;20171223-090635.017;1017;155
35.057;11.102;7.470;0.013;-0.09707;-0.99528;20171223-090635.057;1006;157
35.097;11.070;7.127;0.012;-0.09665;-0.99532;20171223-090635.097;995;159
35.137;11.037;6.782;0.012;-0.09610;-0.99537;20171223-090635.137;985;162
35.177;11.005;6.434;0.011;-0.09541;-0.99544;20171223-090635.177;974;164
35.217;10.973;6.085;0.010;-0.09474;-0.99550;20171223-090635.217;962;167
35.257;10.940;5.733;0.009;-0.09407;-0.99557;20171223-090635.257;951;170
35.297;10.908;5.379;0.008;-0.09341;-0.99563;20171223-090635.297;939;173
35.337;10.876;5.024;0.008;-0.09275;-0.99569;20171223-090635.337;927;175
35.377;10.844;4.666;0.007;-0.09211;-0.99575;20171223-090635.377;915;179
35.417;10.812;4.306;0.006;-0.09147;-0.99581;20171223-090635.417;902;182
35.457;10.780;3.945;0.005;-0.09084;-0.99587;20171223-090635.457;890;185
35.497;10.747;3.581;0.004;-0.09022;-0.99592;20171223-090635.497;877;189
35.537;10.715;3.215;0.003;-0.08960;-0.99598;20171223-090635.537;864;192
35.577;10.683;2.847;0.003;-0.08899;-0.99603;20171223-090635.577;850;196
35.617;10.651;2.479;0.002;-0.08839;-0.99609;20171223-090635.617;837;200
35.657;10.619;2.111;0.001;-0.08750;-0.99616;20171223-090635.657;823;204
35.697;10.587;1.743;0.000;-0.08706;-0.99620;20171223-090635.697;810;208
35.737;10.556;1.373;-0.001;-0.08677;-0.99623;20171223-090635.737;796;212
35.777;10.524;1.002;-0.002;-0.08662;-0.99624;20171223-090635.777;782;216
35.817;10.493;0.629;-0.003;-0.08638;-0.99626;20171223-090635.817;768;221
35.857;10.462;0.254;-0.003;-0.08589;-0.99630;20171223-090635.857;753;226
35.897;10.431;-0.123;-0.004;-0.08516;-0.99637;20171223-090635.897;739;231
35.937;10.400;-0.501;-0.005;-0.08420;-0.99645;20171223-090635.937;724;236
35.977;10.370;-0.881;-0.006;-0.08325;-0.99653;20171223-090635.977;709;241
36.017;10.339;-1.262;-0.007;-0.08231;-0.99661;20171223-090636.017;695;246
36.057;10.309;-1.646;-0.008;-0.08137;-0.99668;20171223-090636.057;680;251
36.097;10.279;-2.031;-0.008;-0.08044;-0.99676;20171223-090636.097;664;257
36.137;10.250;-2.417;-0.009;-0.07952;-0.99683;20171223-090636.137;649;263
36.177;10.220;-2.806;-0.010;-0.07861;-0.99691;20171223-090636.177;634;268
36.217;10.191;-3.196;-0.011;-0.07771;-0.99698;20171223-090636.217;619;274
36.257;10.162;-3.588;-0.012;-0.07681;-0.99705;20171223-090636.257;603;280
36.297;10.133;-3.981;-0.012;-0.07593;-0.99711;20171223-090636.297;588;287
36.337;10.105;-4.376;-0.013;-0.07505;-0.99718;20171223-090636.337;572;293
36.377;10.077;-4.773;-0.014;-0.07417;-0.99725;20171223-090636.377;556;299
36.417;10.048;-5.170;-0.015;-0.07331;-0.99731;20171223-090636.417;541;306
36.457;10.020;-5.567;-0.015;-0.07245;-0.99737;20171223-090636.457;525;312
36.497;9.992;-5.964;-0.016;-0.07181;-0.99742;20171223-090636.497;510;319
36.537;9.960;-6.360;-0.017;-0.07139;-0.99745;20171223-090636.537;495;326
36.577;9.925;-6.756;-0.018;-0.07118;-0.99746;20171223-090636.577;479;333
36.617;9.887;-7.151;-0.018;-0.07327;-0.99731;20171223-090636.617;464;340
36.657;9.845;-7.545;-0.019;-0.07746;-0.99700;20171223-090636.657;449;347
36.697;9.800;-7.938;-0.020;-0.08376;-0.99649;20171223-090636.697;434;354
36.737;9.752;-8.331;-0.020;-0.09216;-0.99574;20171223-090636.737;419;362
36.777;9.701;-8.724;-0.021;-0.10057;-0.99493;20171223-090636.777;404;369
36.817;9.646;-9.115;-0.022;-0.10899;-0.99404;20171223-090636.817;389;376
36.857;9.588;-9.506;-0.023;-0.11741;-0.99308;20171223-090636.857;374;384
36.897;9.527;-9.897;-0.023;-0.12583;-0.99205;20171223-090636.897;360;392
36.937;9.474;-10.289;-0.024;-0.13425;-0.99095;20171223-090636.937;345;399
36.977;9.414;-10.679;-0.025;-0.14268;-0.98977;20171223-090636.977;330;407
37.017;9.343;-11.067;-0.026;-0.14338;-0.98967;20171223-090637.017;316;415
37.057;9.258;-11.453;-0.027;-0.14673;-0.98918;20171223-090637.057;302;423
37.097;9.174;-11.839;-0.028;-0.15531;-0.98787;20171223-090637.097;287;432
37.137;9.089;-12.225;-0.028;-0.17003;-0.98544;20171223-090637.137;273;440
37.177;9.005;-12.610;-0.029;-0.19031;-0.98172;20171223-090637.177;258;449
37.217;8.920;-12.996;-0.030;-0.20580;-0.97859;20171223-090637.217;244;457
