4.937;14.978;0.422;0.020;0.99949;-0.03197;20171223-090604.937;713;174
4.977;15.429;0.407;0.022;0.99948;-0.03226;20171223-090604.977;709;170
5.017;15.882;0.392;0.024;0.99947;-0.03255;20171223-090605.017;704;166
5.057;16.337;0.377;0.026;0.99946;-0.03284;20171223-090605.057;700;163
5.097;16.794;0.361;0.029;0.99945;-0.03312;20171223-090605.097;696;159
5.137;17.253;0.345;0.031;0.99944;-0.03340;20171223-090605.137;692;155
5.177;17.714;0.330;0.033;0.99943;-0.03368;20171223-090605.177;688;152
5.217;18.177;0.313;0.035;0.99942;-0.03395;20171223-090605.217;684;148
5.257;18.641;0.297;0.038;0.99941;-0.03422;20171223-090605.257;681;145
5.297;19.108;0.280;0.040;0.99940;-0.03450;20171223-090605.297;677;142
5.337;19.576;0.264;0.042;0.99940;-0.03476;20171223-090605.337;673;139
5.377;20.047;0.247;0.044;0.99939;-0.03503;20171223-090605.377;670;135
5.417;20.519;0.230;0.047;0.99938;-0.03530;20171223-090605.417;666;132
5.457;20.991;0.213;0.049;0.99937;-0.03556;20171223-090605.457;663;129
5.497;21.463;0.196;0.051;0.99936;-0.03582;20171223-090605.497;660;127
5.537;21.936;0.178;0.054;0.99935;-0.03601;20171223-090605.537;657;124
5.577;22.408;0.161;0.056;0.99935;-0.03614;20171223-090605.577;654;121
5.617;22.880;0.144;0.057;0.99934;-0.03620;20171223-090605.617;651;118
5.657;23.352;0.127;0.059;0.99934;-0.03620;20171223-090605.657;648;116
5.697;23.825;0.110;0.060;0.99934;-0.03620;20171223-090605.697;645;113
5.737;24.297;0.093;0.061;0.99934;-0.03620;20171223-090605.737;642;111
5.777;24.769;0.076;0.062;0.99934;-0.03620;20171223-090605.777;639;108
5.817;25.241;0.059;0.063;0.99934;-0.03620;20171223-090605.817;637;106
5.857;25.714;0.042;0.064;0.99934;-0.03620;20171223-090605.857;634;104
